Country Name,Country Code,Year,Users percentage,Region,IncomeGroup,SpecialNotes,Population,Users Total
Mauritania,MRT,2017,24.2,Sub-Saharan Africa,Lower middle income,National account data were adjusted to reflect the new banknote (1 new ouguiya = 10 old ouguiya),4160015,1006723
Mauritania,MRT,2018,35.1,Sub-Saharan Africa,Lower middle income,National account data were adjusted to reflect the new banknote (1 new ouguiya = 10 old ouguiya),4270712,1499019
Mauritania,MRT,2019,36.7,Sub-Saharan Africa,Lower middle income,National account data were adjusted to reflect the new banknote (1 new ouguiya = 10 old ouguiya),4383849,1608872
Mauritania,MRT,2020,40.8,Sub-Saharan Africa,Lower middle income,National account data were adjusted to reflect the new banknote (1 new ouguiya = 10 old ouguiya),4498604,1835430
Mauritius,MUS,1990,0.0,Sub-Saharan Africa,Upper middle income,,1058775,0
Mauritius,MUS,1991,0.0,Sub-Saharan Africa,Upper middle income,,1070266,0
Mauritius,MUS,1992,0.0,Sub-Saharan Africa,Upper middle income,,1084441,0
Mauritius,MUS,1993,0.0,Sub-Saharan Africa,Upper middle income,,1097374,0
Mauritius,MUS,1994,0.0,Sub-Saharan Africa,Upper middle income,,1112846,0
Mauritius,MUS,1995,0.0,Sub-Saharan Africa,Upper middle income,,1122457,0
Mauritius,MUS,1996,0.183769158,Sub-Saharan Africa,Upper middle income,,1133996,2083
Mauritius,MUS,1997,0.475629193,Sub-Saharan Africa,Upper middle income,,1148284,5461
Mauritius,MUS,1998,2.565279962,Sub-Saharan Africa,Upper middle income,,1160421,29768
Mauritius,MUS,1999,4.652213227,Sub-Saharan Africa,Upper middle income,,1175267,54675
Mauritius,MUS,2000,7.281535115,Sub-Saharan Africa,Upper middle income,,1186873,86422
Mauritius,MUS,2001,8.780904019,Sub-Saharan Africa,Upper middle income,,1196287,105044
Mauritius,MUS,2002,10.25262467,Sub-Saharan Africa,Upper middle income,,1204621,123505
Mauritius,MUS,2003,12.1871062,Sub-Saharan Africa,Upper middle income,,1213370,147874
Mauritius,MUS,2004,13.68908859,Sub-Saharan Africa,Upper middle income,,1221003,167144
Mauritius,MUS,2005,15.17222875,Sub-Saharan Africa,Upper middle income,,1228254,186353
Mauritius,MUS,2006,16.7,Sub-Saharan Africa,Upper middle income,,1233996,206077
Mauritius,MUS,2007,20.22,Sub-Saharan Africa,Upper middle income,,1239630,250653
Mauritius,MUS,2008,21.81,Sub-Saharan Africa,Upper middle income,,1244121,271342
Mauritius,MUS,2009,22.51,Sub-Saharan Africa,Upper middle income,,1247429,280796
Mauritius,MUS,2010,28.33,Sub-Saharan Africa,Upper middle income,,1250400,354238
Mauritius,MUS,2011,34.95,Sub-Saharan Africa,Upper middle income,,1252404,437715
Mauritius,MUS,2012,35.42,Sub-Saharan Africa,Upper middle income,,1255882,444833
Mauritius,MUS,2013,40.11682514,Sub-Saharan Africa,Upper middle income,,1258653,504931
Mauritius,MUS,2014,44.80327537,Sub-Saharan Africa,Upper middle income,,1260934,564939
Mauritius,MUS,2015,50.13931848,Sub-Saharan Africa,Upper middle income,,1262605,633061
Mauritius,MUS,2016,52.19132594,Sub-Saharan Africa,Upper middle income,,1263473,659423
Mauritius,MUS,2017,55.4032403,Sub-Saharan Africa,Upper middle income,,1264613,700636
Mauritius,MUS,2018,58.5961697,Sub-Saharan Africa,Upper middle income,,1265303,741419
Mauritius,MUS,2019,61.72995515,Sub-Saharan Africa,Upper middle income,,1265711,781322
Mauritius,MUS,2020,64.88490358,Sub-Saharan Africa,Upper middle income,,1265740,821274
Mexico,MEX,1990,0.0,Latin America & Caribbean,Upper middle income,,81720428,0
Mexico,MEX,1991,0.005880695,Latin America & Caribbean,Upper middle income,,83351595,4901
Mexico,MEX,1992,0.01730781,Latin America & Caribbean,Upper middle income,,84993164,14710
Mexico,MEX,1993,0.028305042,Latin America & Caribbean,Upper middle income,,86648447,24525
Mexico,MEX,1994,0.043339167,Latin America & Caribbean,Upper middle income,,88314424,38274
Mexico,MEX,1995,0.10256419,Latin America & Caribbean,Upper middle income,,89969572,92276
Mexico,MEX,1996,0.20040628,Latin America & Caribbean,Upper middle income,,91586555,183545
Mexico,MEX,1997,0.62731154,Latin America & Caribbean,Upper middle income,,93183094,584548
Mexico,MEX,1998,1.265783278,Latin America & Caribbean,Upper middle income,,94767284,1199548
Mexico,MEX,1999,1.857436221,Latin America & Caribbean,Upper middle income,,96334810,1789357
Mexico,MEX,2000,5.081384153,Latin America & Caribbean,Upper middle income,,97873442,4973325
Mexico,MEX,2001,7.038023117,Latin America & Caribbean,Upper middle income,,99394288,6995392
Mexico,MEX,2002,11.9,Latin America & Caribbean,Upper middle income,,100917081,12009132
Mexico,MEX,2003,12.9,Latin America & Caribbean,Upper middle income,,102429341,13213384
Mexico,MEX,2004,14.1,Latin America & Caribbean,Upper middle income,,103945813,14656359
Mexico,MEX,2005,17.21,Latin America & Caribbean,Upper middle income,,105442402,18146637
Mexico,MEX,2006,19.52,Latin America & Caribbean,Upper middle income,,106886790,20864301
Mexico,MEX,2007,20.81,Latin America & Caribbean,Upper middle income,,108302973,22537848
Mexico,MEX,2008,21.71,Latin America & Caribbean,Upper middle income,,109684489,23812502
Mexico,MEX,2009,26.34,Latin America & Caribbean,Upper middle income,,111049428,29250419
Mexico,MEX,2010,31.05,Latin America & Caribbean,Upper middle income,,112532401,34941310
Mexico,MEX,2011,37.17629541,Latin America & Caribbean,Upper middle income,,114150481,42436920
Mexico,MEX,2012,39.75,Latin America & Caribbean,Upper middle income,,115755909,46012973
Mexico,MEX,2013,43.46,Latin America & Caribbean,Upper middle income,,117290686,50974532
Mexico,MEX,2014,44.39,Latin America & Caribbean,Upper middle income,,118755887,52715738
Mexico,MEX,2015,57.43104299,Latin America & Caribbean,Upper middle income,,120149897,69003338
Mexico,MEX,2016,59.540446,Latin America & Caribbean,Upper middle income,,121519221,72353086
Mexico,MEX,2017,63.85224909,Latin America & Caribbean,Upper middle income,,122839258,78435628
Mexico,MEX,2018,65.77263448,Latin America & Caribbean,Upper middle income,,124013861,81567183
Mexico,MEX,2019,70.06991047,Latin America & Caribbean,Upper middle income,,125085311,87647165
Mexico,MEX,2020,71.96819405,Latin America & Caribbean,Upper middle income,,125998302,90678702
"Micronesia, Fed. Sts.",FSM,1990,0.0,East Asia & Pacific,Lower middle income,Fiscal year ends on September 30; reporting period for national accounts data: FY. The source for national accounts data is the Pacific and Virgin Islands Training Initiative.,98603,0
"Micronesia, Fed. Sts.",FSM,1991,0.0,East Asia & Pacific,Lower middle income,Fiscal year ends on September 30; reporting period for national accounts data: FY. The source for national accounts data is the Pacific and Virgin Islands Training Initiative.,100427,0
"Micronesia, Fed. Sts.",FSM,1992,0.0,East Asia & Pacific,Lower middle income,Fiscal year ends on September 30; reporting period for national accounts data: FY. The source for national accounts data is the Pacific and Virgin Islands Training Initiative.,102893,0
"Micronesia, Fed. Sts.",FSM,1993,0.0,East Asia & Pacific,Lower middle income,Fiscal year ends on September 30; reporting period for national accounts data: FY. The source for national accounts data is the Pacific and Virgin Islands Training Initiative.,106030,0
"Micronesia, Fed. Sts.",FSM,1994,0.0,East Asia & Pacific,Lower middle income,Fiscal year ends on September 30; reporting period for national accounts data: FY. The source for national accounts data is the Pacific and Virgin Islands Training Initiative.,108844,0
"Micronesia, Fed. Sts.",FSM,1995,0.0,East Asia & Pacific,Lower middle income,Fiscal year ends on September 30; reporting period for national accounts data: FY. The source for national accounts data is the Pacific and Virgin Islands Training Initiative.,110328,0
"Micronesia, Fed. Sts.",FSM,1996,0.278037795,East Asia & Pacific,Lower middle income,Fiscal year ends on September 30; reporting period for national accounts data: FY. The source for national accounts data is the Pacific and Virgin Islands Training Initiative.,110785,308
"Micronesia, Fed. Sts.",FSM,1997,0.570676845,East Asia & Pacific,Lower middle income,Fiscal year ends on September 30; reporting period for national accounts data: FY. The source for national accounts data is the Pacific and Virgin Islands Training Initiative.,111133,634
"Micronesia, Fed. Sts.",FSM,1998,1.858718785,East Asia & Pacific,Lower middle income,Fiscal year ends on September 30; reporting period for national accounts data: FY. The source for national accounts data is the Pacific and Virgin Islands Training Initiative.,111406,2070
"Micronesia, Fed. Sts.",FSM,1999,2.797594069,East Asia & Pacific,Lower middle income,Fiscal year ends on September 30; reporting period for national accounts data: FY. The source for national accounts data is the Pacific and Virgin Islands Training Initiative.,111539,3120
"Micronesia, Fed. Sts.",FSM,2000,3.734862137,East Asia & Pacific,Lower middle income,Fiscal year ends on September 30; reporting period for national accounts data: FY. The source for national accounts data is the Pacific and Virgin Islands Training Initiative.,111709,4172
"Micronesia, Fed. Sts.",FSM,2001,4.660527199,East Asia & Pacific,Lower middle income,Fiscal year ends on September 30; reporting period for national accounts data: FY. The source for national accounts data is the Pacific and Virgin Islands Training Initiative.,111948,5217
"Micronesia, Fed. Sts.",FSM,2002,5.570099705,East Asia & Pacific,Lower middle income,Fiscal year ends on September 30; reporting period for national accounts data: FY. The source for national accounts data is the Pacific and Virgin Islands Training Initiative.,111992,6238
"Micronesia, Fed. Sts.",FSM,2003,9.2325021,East Asia & Pacific,Lower middle income,Fiscal year ends on September 30; reporting period for national accounts data: FY. The source for national accounts data is the Pacific and Virgin Islands Training Initiative.,111805,10322
"Micronesia, Fed. Sts.",FSM,2004,11.01786731,East Asia & Pacific,Lower middle income,Fiscal year ends on September 30; reporting period for national accounts data: FY. The source for national accounts data is the Pacific and Virgin Islands Training Initiative.,111438,12278
"Micronesia, Fed. Sts.",FSM,2005,11.8813691,East Asia & Pacific,Lower middle income,Fiscal year ends on September 30; reporting period for national accounts data: FY. The source for national accounts data is the Pacific and Virgin Islands Training Initiative.,110940,13181
"Micronesia, Fed. Sts.",FSM,2006,12.75033925,East Asia & Pacific,Lower middle income,Fiscal year ends on September 30; reporting period for national accounts data: FY. The source for national accounts data is the Pacific and Virgin Islands Training Initiative.,110301,14063
"Micronesia, Fed. Sts.",FSM,2007,13.62113273,East Asia & Pacific,Lower middle income,Fiscal year ends on September 30; reporting period for national accounts data: FY. The source for national accounts data is the Pacific and Virgin Islands Training Initiative.,109532,14919
"Micronesia, Fed. Sts.",FSM,2008,14.49,East Asia & Pacific,Lower middle income,Fiscal year ends on September 30; reporting period for national accounts data: FY. The source for national accounts data is the Pacific and Virgin Islands Training Initiative.,108704,15751
"Micronesia, Fed. Sts.",FSM,2009,15.35,East Asia & Pacific,Lower middle income,Fiscal year ends on September 30; reporting period for national accounts data: FY. The source for national accounts data is the Pacific and Virgin Islands Training Initiative.,107868,16557
"Micronesia, Fed. Sts.",FSM,2010,20.0,East Asia & Pacific,Lower middle income,Fiscal year ends on September 30; reporting period for national accounts data: FY. The source for national accounts data is the Pacific and Virgin Islands Training Initiative.,107588,21517
"Micronesia, Fed. Sts.",FSM,2011,22.8,East Asia & Pacific,Lower middle income,Fiscal year ends on September 30; reporting period for national accounts data: FY. The source for national accounts data is the Pacific and Virgin Islands Training Initiative.,107887,24598
"Micronesia, Fed. Sts.",FSM,2012,25.974423,East Asia & Pacific,Lower middle income,Fiscal year ends on September 30; reporting period for national accounts data: FY. The source for national accounts data is the Pacific and Virgin Islands Training Initiative.,108232,28112
"Micronesia, Fed. Sts.",FSM,2013,27.8,East Asia & Pacific,Lower middle income,Fiscal year ends on September 30; reporting period for national accounts data: FY. The source for national accounts data is the Pacific and Virgin Islands Training Initiative.,108609,30193
